Employee_ID,Gender,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Compensation_and_Benefits,VAR1,VAR2,VAR3,VAR5,VAR6,VAR7,Attrition_rate
EID_3025,0,4,1,4,4,0,2,42,1,4,2,3,3025,-0.4537,2,8,4,0.2647
EID_21205,0,4,1,4,10,1,4,73,1,1,3,4,21205,-0.4537,4,8,4,0.1794
EID_2147,1,3,0,1,4,0,1,44,0,3,2,3,2147,-0.4537,3,8,3,0.1695
EID_16517,0,3,0,2,5,0,3,56,1,1,2,3,16517,-0.4537,2,8,4,0.0067
EID_8303,0,2,1,2,5,0,4,42,1,4,2,4,8303,-0.4537,2,9,3,0.1722
EID_14462,0,3,1,2,7,1,1,47,0,2,2,3,14462,0.7075,3,8,3,0.1845
EID_15430,1,5,1,1,3,1,4,72,1,1,3,4,15430,1.8688,2,7,3,0.103
EID_25931,0,3,0,2,0,0,4,73,1,2,4,3,25931,0.7075,2,8,2,0.0216
EID_21188,1,4,0,3,10,0,2,39,1,3,1,3,21188,0.7075,3,8,2,0.0727
EID_22185,0,4,1,0,1,3,3,56,1,3,3,4,22185,0.7075,2,6,4,0.233
EID_5101,0,2,0,2,2,2,2,23,2,3,2,3,5101,0.7075,4,8,4,0.131
EID_25294,0,3,0,3,2,0,3,55,0,1,2,4,25294,0.7075,4,6,2,0.1424
EID_21430,1,3,0,3,8,2,4,69,1,4,2,3,21430,-0.4537,2,5,5,0.6323
EID_17228,0,4,0,1,5,3,1,57,0,3,3,2,17228,-0.4537,3,6,2,0.2556
EID_5062,0,3,1,1,3,2,2,65,1,3,2,3,5062,-0.4537,3,7,4,0.1576
EID_15345,0,2,1,2,3,2,3,71,1,3,3,3,15345,-0.4537,2,6,3,0.022
EID_4683,0,5,1,0,0,2,3,27,1,3,2,3,4683,-0.4537,4,9,5,0.1669
EID_17277,0,2,0,2,11,3,2,48,1,1,3,3,17277,0.7075,3,8,3,0.0429
EID_24461,1,3,0,3,9,2,1,36,0,2,2,5,24461,1.8688,4,8,3,0.894
EID_17531,1,3,0,1,2,2,1,48,1,3,2,3,17531,0.7075,2,5,2,0.012
EID_14704,0,4,0,4,2,0,4,72,1,3,3,3,14704,-0.4537,2,6,3,0.0028
EID_24097,1,4,0,2,6,0,1,45,0,2,2,3,24097,0.7075,4,5,3,0.133
EID_20396,1,4,0,3,2,2,1,44,0,5,2,3,20396,0.7075,4,7,3,0.747
EID_5023,0,3,0,0,2,2,4,53,1,5,4,3,5023,-0.4537,3,7,4,0.2197
EID_19073,0,3,1,3,7,2,2,23,2,4,3,3,19073,-1.615,4,7,3,0.1693
EID_15293,1,4,0,4,7,2,4,40,1,1,3,3,15293,-0.4537,2,8,3,0.1457
EID_12976,1,4,0,4,7,1,4,72,1,3,2,4,12976,-0.4537,5,9,5,0.0134
EID_14836,0,4,0,2,1,1,3,55,1,4,2,3,14836,-1.615,3,8,3,0.0898
EID_22672,1,3,0,1,4,3,3,45,0,2,2,3,22672,-0.4537,2,6,5,0.0631
EID_18475,0,4,1,4,5,3,1,62,1,2,2,2,18475,-0.4537,2,6,3,0.1374
EID_12997,0,4,1,1,5,0,4,24,1,1,2,3,12997,-1.615,2,7,5,0.0623
EID_13266,1,3,0,3,2,0,1,54,1,2,2,1,13266,-1.615,2,8,4,0.1265
EID_10765,0,4,0,2,6,3,1,40,0,3,2,4,10765,-0.4537,3,7,3,0.1039
EID_13774,1,4,0,4,10,3,3,58,1,2,2,1,13774,0.7075,2,7,2,0.0739
EID_23399,0,2,0,2,10,0,4,32,1,1,2,1,23399,-0.4537,4,5,2,0.1341
EID_19433,1,1,0,1,4,0,0,36,0,2,4,4,19433,-0.4537,2,5,4,0.0834
EID_19348,0,4,1,2,10,0,0,27,1,1,3,5,19348,-0.4537,2,7,3,0.023
EID_10144,1,2,1,1,0,1,2,42,1,5,2,3,10144,-1.615,3,8,3,0.4082
EID_13655,0,4,0,0,8,3,3,39,0,2,3,3,13655,-0.4537,3,8,4,0.0458
EID_2203,1,3,1,4,1,2,4,46,0,3,3,5,2203,0.7075,3,8,3,0.7763
EID_10343,0,1,0,0,5,1,3,29,0,1,2,3,10343,-0.4537,1,8,3,0.215
EID_4834,0,4,1,2,7,2,1,71,0,3,3,1,4834,-0.4537,3,8,4,0.4748
EID_1047,1,2,0,1,0,1,3,23,1,4,2,4,1047,-1.615,2,8,5,0.0234
EID_9977,0,4,0,1,10,3,4,41,1,3,2,3,9977,-0.4537,3,8,3,0.2944
EID_14437,1,3,1,2,2,1,4,59,1,3,3,2,14437,-0.4537,2,7,5,0.6236
EID_2809,0,5,0,2,0,2,3,61,2,3,2,3,2809,0.7075,3,8,3,0.0394
EID_13062,0,4,0,3,10,2,4,68,2,3,3,3,13062,0.7075,2,8,3,0.0267
EID_4135,0,3,0,3,9,3,4,51,1,2,2,3,4135,-0.4537,3,5,3,0.1957
EID_20691,0,3,0,2,3,2,1,66,0,3,2,5,20691,-0.4537,2,8,3,0.0854
EID_8920,0,3,1,4,5,1,3,40,1,2,3,3,8920,-0.4537,3,7,3,0.0845
EID_8958,0,5,1,3,1,0,3,49,1,2,3,3,8958,-1.615,3,6,3,0.0517
EID_25111,0,4,0,3,11,0,3,62,2,2,2,3,25111,-0.4537,3,8,3,0.0244
EID_9721,0,2,0,1,3,3,3,67,0,1,3,3,9721,0.7075,2,5,3,0.0398
EID_11087,0,4,0,2,1,0,4,44,0,5,2,3,11087,0.7075,1,5,3,0.1358
EID_20159,0,4,1,4,1,2,2,34,0,5,3,3,20159,-0.4537,1,8,3,0.5315
EID_9750,0,3,1,0,5,3,3,67,2,5,4,3,9750,-0.4537,2,7,3,0.0993
EID_13945,1,3,0,0,10,3,4,40,1,3,1,3,13945,-0.4537,3,8,3,0.014
EID_19705,1,4,1,2,3,0,1,57,0,3,3,2,19705,-0.4537,3,7,3,0.1058
EID_1796,0,3,0,4,10,1,1,31,0,4,3,3,1796,-0.4537,3,8,4,0.2102
EID_7792,0,3,0,4,2,0,1,54,0,3,3,3,7792,0.7075,2,8,2,0.2718
EID_20910,0,3,0,4,9,0,4,39,1,3,2,4,20910,1.8688,3,8,4,0.0957
EID_10747,0,2,0,4,2,0,1,70,0,3,3,3,10747,1.8688,3,7,3,0.2406
EID_6726,1,2,0,1,2,1,3,53,1,4,1,2,6726,0.7075,2,8,4,0.0898
EID_22288,0,3,0,3,9,3,1,62,2,2,2,3,22288,-0.4537,2,9,3,0.1197
EID_11693,0,1,1,3,3,2,2,69,1,2,2,3,11693,-0.4537,2,5,5,0.5824
EID_21217,1,4,1,1,0,3,1,38,1,2,2,3,21217,-1.615,1,9,4,0.1497
EID_16016,0,3,0,1,6,3,4,49,0,3,2,2,16016,-0.4537,4,7,3,0.883
EID_19099,0,4,1,4,3,0,0,53,0,3,2,3,19099,1.8688,2,8,5,0.3
EID_16352,0,3,0,1,3,2,2,42,1,3,2,5,16352,-0.4537,3,7,4,0.1316
EID_5346,0,2,0,2,1,1,3,58,1,1,3,4,5346,-0.4537,3,7,5,0.031
EID_1473,0,1,0,0,5,1,4,45,1,2,2,3,1473,-2.7762,2,8,4,0.1092
EID_19005,0,4,0,2,5,1,2,57,1,1,2,4,19005,-0.4537,2,6,3,0.1677
EID_21624,1,3,0,3,3,1,1,61,1,5,3,3,21624,-0.4537,4,6,3,0.2584
EID_10892,0,1,1,0,3,0,1,54,2,1,2,3,10892,-1.615,3,8,5,0.196
EID_23837,0,4,0,0,2,1,3,63,1,3,2,3,23837,-0.4537,3,5,3,0.1817
EID_20107,0,3,1,3,5,0,3,44,0,3,2,3,20107,1.8688,3,8,3,0.6837
EID_15329,1,4,0,0,6,1,2,72,1,3,2,3,15329,-1.615,2,7,3,0.6733
EID_23952,0,5,0,1,10,3,3,22,1,2,3,3,23952,-0.4537,2,7,3,0.0823
EID_24197,0,3,1,2,4,1,2,69,1,4,4,3,24197,1.8688,3,8,3,0.1359
EID_25585,0,3,1,2,2,1,4,64,1,3,3,3,25585,0.7075,2,7,5,0.1854
EID_20088,0,3,0,3,2,2,1,49,0,3,3,3,20088,0.7075,4,6,4,0.2336
EID_17311,0,4,0,2,0,0,1,42,1,2,2,3,17311,-0.4537,4,8,3,0.1372
EID_1464,1,3,0,1,2,1,2,31,1,3,3,3,1464,-0.4537,3,5,1,0.0214
EID_13897,0,1,0,3,2,0,1,35,2,3,3,1,13897,-0.4537,3,7,4,0.0347
EID_11402,0,4,0,2,2,3,4,22,1,5,2,3,11402,0.7075,2,9,3,0.2537
EID_2106,0,3,0,4,7,0,4,71,0,5,2,2,2106,-0.4537,2,6,1,0.0154
EID_3397,0,5,0,3,2,2,1,65,0,2,2,4,3397,-0.4537,2,6,3,0.0559
EID_9114,1,1,1,1,7,2,3,51,1,3,3,3,9114,-1.615,3,8,5,0.181
EID_20049,1,3,0,0,0,0,4,62,1,2,3,4,20049,-0.4537,3,8,3,0.1535
EID_2787,0,3,0,4,0,0,4,52,1,4,2,3,2787,0.7075,3,5,4,0.1329
EID_9808,0,3,0,2,3,2,4,23,0,3,1,3,9808,-0.4537,2,8,3,0.1299
EID_8450,1,4,0,3,3,0,3,41,1,3,3,3,8450,-0.4537,1,8,2,0.7873
EID_6554,1,3,0,1,1,2,2,69,1,3,2,3,6554,-0.4537,2,5,2,0.0273
EID_17485,0,3,1,2,2,2,1,39,0,2,3,3,17485,-0.4537,4,8,4,0.1521
EID_9162,1,2,1,1,10,2,3,39,0,4,2,4,9162,-1.615,3,5,3,0.9886
EID_15061,1,4,0,4,10,1,2,28,0,2,3,3,15061,-0.4537,2,5,3,0.5447
EID_17867,0,3,0,4,10,3,2,64,0,3,2,4,17867,0.7075,4,6,3,0.1273
EID_14727,0,3,1,2,0,0,3,38,0,2,3,4,14727,-0.4537,4,6,3,0.6042
EID_10985,1,5,0,2,2,2,1,42,0,3,3,3,10985,0.7075,5,5,3,0.2785
EID_14255,0,1,0,2,1,2,4,53,2,2,2,3,14255,0.7075,2,5,4,0.0059
EID_5724,0,3,0,2,4,3,4,47,0,3,2,3,5724,0.7075,3,7,2,0.5462
EID_7680,0,4,1,2,5,2,1,68,1,3,0,2,7680,-1.615,2,8,1,0.0678
EID_21630,1,2,0,3,7,3,4,31,0,1,2,3,21630,-0.4537,2,9,4,0.2728
EID_22302,1,2,0,1,1,2,4,54,1,1,3,3,22302,-0.4537,1,7,3,0.1028
EID_10003,0,4,1,4,3,0,2,27,0,3,2,2,10003,0.7075,2,7,4,0.0124
EID_16911,0,3,1,2,3,3,4,22,1,2,2,2,16911,0.7075,2,8,4,0.1239
EID_7603,0,3,0,2,3,1,4,41,1,5,2,2,7603,1.8688,3,8,3,0.5478
EID_17466,0,5,1,2,2,2,3,39,1,3,2,3,17466,0.7075,2,7,3,0.2787
EID_14128,0,5,1,4,0,3,3,66,0,3,2,3,14128,0.7075,3,8,3,0.0356
EID_6408,0,4,0,1,2,0,2,25,1,2,2,3,6408,0.7075,1,7,5,0.1504
EID_1751,1,1,0,1,0,3,2,51,1,3,2,5,1751,0.7075,3,7,2,0.1255
EID_11034,1,4,0,1,7,0,4,48,1,3,2,3,11034,0.7075,1,6,4,0.1899
EID_25654,0,3,0,1,2,0,2,70,1,1,2,3,25654,-0.4537,3,7,5,0.2577
EID_7110,1,3,0,2,10,3,2,22,0,1,2,3,7110,-0.4537,1,8,4,0.2357
EID_7858,0,3,1,0,2,0,1,37,1,4,3,3,7858,0.7075,3,8,4,0.1927
EID_24236,1,3,0,3,2,3,4,39,1,2,3,3,24236,0.7075,3,7,3,0.2287
EID_1704,0,2,1,2,3,3,3,69,1,4,2,1,1704,0.7075,2,9,4,0.08900000000000001
EID_21281,0,3,1,4,6,0,0,48,0,3,3,3,21281,-0.4537,1,7,3,0.0156
EID_12718,0,2,0,2,9,1,1,68,1,1,3,3,12718,0.7075,3,7,1,0.4349
EID_20898,1,1,0,1,3,0,0,66,2,3,2,4,20898,0.7075,3,8,3,0.1176
EID_13298,0,1,1,0,1,3,4,37,1,3,3,4,13298,0.7075,3,7,3,0.1191
EID_9886,0,3,1,0,5,1,2,49,1,3,3,3,9886,0.7075,3,7,3,0.0136
EID_18886,0,4,0,3,0,2,1,34,2,3,1,3,18886,1.8688,2,5,2,0.0298
EID_8048,1,4,0,3,3,1,4,38,2,4,2,3,8048,0.7075,3,7,3,0.0518
EID_22276,0,1,1,3,10,3,2,62,1,3,2,3,22276,1.8688,3,7,3,0.2471
EID_19041,0,3,0,1,5,3,2,54,0,2,2,1,19041,-0.4537,3,5,3,0.1572
EID_23834,1,3,1,2,2,2,1,24,2,3,2,2,23834,-0.4537,1,7,3,0.1431
EID_9139,0,3,1,1,2,2,1,28,1,3,0,4,9139,-0.4537,2,6,3,0.0227
EID_19903,0,5,0,3,1,1,4,40,2,1,4,4,19903,0.7075,4,8,3,0.1463
EID_3398,0,1,1,2,7,2,1,70,1,3,2,4,3398,0.7075,2,6,3,0.0771
EID_7635,1,3,1,2,7,1,2,64,0,3,2,3,7635,0.7075,4,7,3,0.0584
EID_2005,1,3,1,3,3,2,4,26,1,4,3,2,2005,0.7075,2,5,4,0.1749
EID_20851,0,4,1,1,7,3,3,44,1,3,2,3,20851,-1.615,4,7,5,0.0429
EID_15692,0,4,0,2,6,2,4,74,1,3,4,3,15692,0.7075,3,6,3,0.1074
EID_17969,0,4,0,3,3,1,1,24,1,5,2,5,17969,1.8688,4,5,2,0.1047
EID_23305,0,3,0,3,0,1,4,41,0,3,3,2,23305,-0.4537,2,7,3,0.3688
EID_24743,1,4,0,4,2,1,4,71,1,3,2,3,24743,0.7075,2,7,3,0.1241
EID_2668,1,3,0,2,3,1,2,69,1,2,2,3,2668,-0.4537,2,8,3,0.1258
EID_9402,0,4,0,2,1,0,2,56,0,3,3,3,9402,-0.4537,3,5,1,0.0664
EID_23971,0,5,0,1,4,0,2,47,2,2,3,3,23971,-0.4537,2,7,5,0.1784
EID_13315,0,4,1,4,6,2,2,39,1,1,2,3,13315,-1.615,4,8,3,0.1284
EID_12147,1,3,0,4,2,1,2,37,0,1,2,3,12147,-0.4537,2,5,4,0.0036
EID_15406,0,3,0,2,10,0,2,67,0,3,1,4,15406,-0.4537,2,7,4,0.9635
EID_25221,0,5,1,1,0,1,3,51,0,4,2,3,25221,0.7075,1,5,5,0.112
EID_16199,1,3,1,3,5,2,3,45,1,2,2,3,16199,-0.4537,3,8,2,0.5584
EID_15052,1,5,0,4,10,3,3,22,1,4,3,3,15052,-0.4537,3,7,3,0.6542
EID_2812,1,4,1,4,10,1,2,55,1,3,3,4,2812,1.8688,2,8,4,0.0988
EID_9005,1,4,0,4,10,3,3,29,1,2,4,3,9005,-0.4537,3,8,5,0.1378
EID_5741,0,3,1,3,4,3,1,51,1,4,2,3,5741,1.8688,3,6,5,0.1292
EID_12500,0,3,0,2,10,1,3,62,1,5,3,3,12500,0.7075,2,8,3,0.5681
EID_5598,0,4,0,2,3,1,4,69,0,5,3,4,5598,0.7075,1,6,3,0.0065
EID_13289,1,1,0,3,9,3,1,54,2,4,4,3,13289,-0.4537,4,7,4,0.9475
EID_7052,0,1,1,3,3,1,4,61,0,1,3,3,7052,-0.4537,2,7,3,0.1428
EID_20170,0,4,1,2,2,1,3,68,0,4,2,3,20170,1.8688,3,9,3,0.0021
EID_14057,0,4,1,1,3,2,4,47,1,3,2,4,14057,1.8688,2,8,3,0.1781
EID_12211,0,5,1,3,2,2,4,33,0,3,1,4,12211,-0.4537,1,8,3,0.4036
EID_6287,0,3,1,2,9,3,3,42,1,3,2,3,6287,-1.615,4,8,3,0.0329
EID_22501,0,3,0,2,3,3,1,61,1,5,3,4,22501,0.7075,3,8,3,0.2648
EID_13922,0,4,0,3,8,3,4,46,1,4,2,3,13922,0.7075,1,5,4,0.445
EID_24770,1,4,0,3,9,0,0,24,0,3,2,4,24770,0.7075,3,7,3,0.0808
EID_10621,0,3,0,2,2,0,2,49,0,3,2,3,10621,-0.4537,2,7,4,0.1159
EID_6605,0,3,1,4,5,1,4,32,2,2,2,2,6605,0.7075,2,7,4,0.1364
EID_15233,0,3,0,3,9,3,3,61,1,4,2,3,15233,0.7075,4,8,5,0.1892
EID_10388,1,3,0,4,9,0,2,69,0,4,2,2,10388,0.7075,2,8,3,0.1066
EID_22211,0,2,0,3,5,2,1,66,0,2,2,3,22211,-0.4537,2,5,3,0.2855
EID_9609,0,4,1,3,0,1,2,29,1,2,2,4,9609,-0.4537,2,8,3,0.1574
EID_6100,0,3,0,2,2,1,4,26,0,2,3,3,6100,0.7075,2,8,4,0.2676
EID_19601,0,3,0,3,0,0,1,36,0,3,2,3,19601,0.7075,1,8,3,0.2648
EID_22453,0,1,1,2,2,1,1,24,0,2,3,3,22453,0.7075,2,9,4,0.259
EID_6655,0,2,0,2,10,1,4,34,1,1,3,2,6655,-0.4537,3,7,4,0.6511
EID_21424,0,3,1,2,7,3,4,38,0,2,2,2,21424,-0.4537,2,6,4,0.0168
EID_6135,0,5,1,4,3,1,2,28,1,2,3,2,6135,-0.4537,3,8,4,0.0581
EID_9041,0,3,1,2,2,2,2,59,1,5,2,2,9041,0.7075,4,5,4,0.0982
EID_22020,0,1,1,3,10,0,1,55,0,2,3,3,22020,-0.4537,3,7,3,0.0991
EID_6740,0,3,0,0,3,2,2,26,0,4,3,3,6740,1.8688,2,8,2,0.19
EID_17431,1,3,0,2,5,0,3,27,1,3,2,4,17431,0.7075,4,5,4,0.1966
EID_24607,1,2,0,3,2,3,3,55,2,5,3,3,24607,0.7075,4,8,3,0.7573
EID_4151,0,1,0,2,9,0,4,28,0,2,2,3,4151,0.7075,3,8,4,0.123
EID_16539,0,3,1,1,4,2,3,58,1,4,3,5,16539,-0.4537,1,7,4,0.4462
EID_20756,0,3,1,0,1,0,0,49,1,4,2,3,20756,0.7075,4,8,4,0.0259
EID_2642,0,4,0,2,3,3,4,30,1,1,2,3,2642,-0.4537,3,7,3,0.1138
EID_24348,0,2,0,2,3,2,4,43,1,5,2,3,24348,0.7075,2,8,3,0.117
EID_5106,0,5,0,1,5,2,2,41,1,2,2,2,5106,0.7075,3,7,3,0.057
EID_5743,0,5,0,4,0,0,1,29,1,2,2,3,5743,-0.4537,2,8,5,0.7393
EID_2764,0,4,1,4,10,2,4,53,1,3,4,2,2764,0.7075,3,9,3,0.0841
EID_23206,0,4,1,3,3,2,2,20,1,3,3,3,23206,-0.4537,3,6,3,0.1889
EID_9821,0,3,0,1,2,2,2,47,0,2,0,3,9821,-0.4537,3,8,5,0.114
EID_12423,0,4,0,2,10,3,4,57,0,3,2,3,12423,1.8688,3,6,3,0.9483
EID_15685,1,1,1,2,0,1,4,41,0,2,3,4,15685,0.7075,5,8,3,0.4673
EID_7578,1,3,1,2,9,3,2,28,0,1,3,3,7578,-0.4537,3,5,1,0.0481
EID_22314,1,4,0,1,8,0,2,25,0,4,2,2,22314,0.7075,3,7,3,0.1266
EID_11790,0,1,0,3,9,3,1,23,0,1,3,5,11790,0.7075,2,7,3,0.1609
EID_13020,0,4,0,4,2,2,2,49,1,3,2,3,13020,-0.4537,1,7,3,0.1026
EID_6979,0,4,0,4,3,1,1,54,1,3,2,3,6979,-0.4537,4,5,3,0.4125
EID_3825,0,2,0,3,9,2,4,54,1,4,2,3,3825,-0.4537,3,8,3,0.2703
EID_16652,0,3,0,3,3,0,2,39,1,3,3,3,16652,-0.4537,4,8,4,0.7266
EID_25267,0,5,0,3,0,1,3,37,0,1,2,2,25267,-0.4537,3,6,3,0.1949
EID_25166,1,3,0,1,7,2,2,61,2,3,2,2,25166,0.7075,3,9,4,0.8701
EID_12278,0,1,1,3,9,0,1,55,1,5,2,3,12278,0.7075,1,8,4,0.1514
EID_15408,1,3,1,4,1,0,1,41,1,5,3,3,15408,0.7075,2,7,3,0.0099
EID_5660,0,1,0,3,5,1,2,39,1,4,3,5,5660,0.7075,2,8,3,0.1822
EID_9449,1,3,0,2,2,1,2,65,1,1,2,3,9449,-0.4537,3,5,5,0.5456
EID_4507,1,4,1,2,9,0,4,37,1,3,2,2,4507,-0.4537,2,7,2,0.2972
EID_21096,0,3,0,4,3,2,1,69,1,2,2,3,21096,-0.4537,3,8,3,0.067
EID_10196,0,3,0,4,2,1,4,33,2,2,2,3,10196,-0.4537,3,8,3,0.7374
EID_15844,0,5,0,3,5,3,1,22,0,3,3,3,15844,0.7075,4,6,5,0.149
EID_4117,1,5,0,4,10,2,2,34,0,3,3,3,4117,0.7075,4,7,4,0.0678
EID_16033,0,3,0,2,3,0,2,40,1,1,3,2,16033,-2.7762,4,8,3,0.0848
EID_19806,1,3,0,2,7,0,2,46,0,4,2,3,19806,1.8688,3,7,3,0.0428
EID_1293,0,3,0,3,3,1,2,38,0,2,2,4,1293,-0.4537,3,7,3,0.2881
EID_9150,1,4,0,1,0,2,3,38,1,5,2,3,9150,-0.4537,4,6,2,0.1913
EID_4838,1,3,0,2,2,1,4,45,0,3,3,3,4838,-1.615,2,9,3,0.0288
EID_14973,0,2,0,2,9,0,2,44,0,5,3,3,14973,-0.4537,2,8,3,0.256
EID_18061,0,5,0,4,3,2,1,38,1,2,3,3,18061,0.7075,3,8,2,0.1718
EID_19113,0,4,0,1,7,3,1,58,0,1,2,3,19113,-0.4537,4,7,3,0.029
EID_14347,0,2,0,4,8,0,1,64,1,4,2,4,14347,-0.4537,2,7,3,0.2409
EID_16197,0,3,0,2,4,2,3,47,0,5,4,5,16197,-0.4537,4,5,5,0.2791
EID_22068,0,4,0,3,9,2,4,43,1,4,2,1,22068,0.7075,3,5,3,0.1134
EID_12645,0,1,0,2,0,1,4,67,1,3,2,4,12645,1.8688,2,8,3,0.035
EID_20858,0,3,0,3,9,3,2,20,1,4,3,4,20858,-0.4537,3,8,3,0.1367
EID_21018,0,3,1,4,7,3,2,34,1,5,4,3,21018,0.7075,3,9,3,0.055
EID_23335,0,2,1,4,7,2,1,47,2,1,2,2,23335,0.7075,2,7,3,0.2749
EID_15249,0,3,0,1,5,0,3,41,0,2,3,2,15249,0.7075,5,8,1,0.0209
EID_17782,0,1,0,2,3,3,2,36,2,4,0,3,17782,0.7075,3,5,3,0.7868
EID_5219,1,3,0,2,8,0,2,48,1,2,2,4,5219,0.7075,2,6,5,0.0071
EID_22336,0,3,1,4,2,3,1,38,1,3,3,3,22336,-0.4537,3,6,4,0.0213
EID_17878,1,2,1,4,3,0,4,53,0,2,2,3,17878,-0.4537,2,8,4,0.0068
EID_11320,0,2,0,1,10,1,3,67,0,2,0,4,11320,1.8688,4,5,3,0.1661
EID_11113,0,3,0,0,5,3,1,59,0,2,2,3,11113,0.7075,1,6,2,0.7897
EID_17407,1,4,0,1,10,3,1,27,1,2,4,3,17407,0.7075,2,8,3,0.2537
EID_22418,1,3,1,1,3,3,4,64,0,4,3,3,22418,-0.4537,3,5,5,0.2448
EID_3284,0,4,1,2,3,0,2,20,0,3,4,3,3284,-0.4537,2,7,3,0.024
EID_4174,1,3,0,0,2,1,3,39,1,3,2,2,4174,-1.615,3,9,2,0.0668
EID_23409,0,4,0,4,9,3,3,61,1,2,3,2,23409,0.7075,5,7,3,0.1335
EID_7001,1,5,0,1,8,1,2,30,0,1,2,4,7001,0.7075,3,6,5,0.0738
EID_19124,1,4,0,3,10,2,1,20,2,3,3,3,19124,-0.4537,3,8,5,0.2528
EID_25412,0,3,1,0,9,0,3,48,1,5,3,3,25412,-0.4537,3,8,3,0.0809
EID_19606,1,4,1,4,3,0,3,23,2,4,4,3,19606,0.7075,5,8,3,0.2478
EID_13679,0,2,0,0,0,2,2,41,0,3,2,3,13679,1.8688,2,7,5,0.1789
EID_12025,0,3,0,1,5,0,2,32,1,3,2,3,12025,1.8688,3,8,3,0.555
EID_8891,0,4,1,1,2,3,1,26,2,3,2,3,8891,1.8688,2,6,5,0.0922
EID_13336,1,3,0,1,1,1,3,62,1,3,2,4,13336,0.7075,4,6,3,0.232
EID_14485,1,5,0,2,7,3,3,72,1,1,2,5,14485,0.7075,2,8,4,0.6518
EID_14312,1,3,0,1,3,0,3,32,1,3,4,3,14312,-0.4537,3,5,3,0.1567
EID_11103,1,3,0,4,10,3,2,57,1,5,2,4,11103,0.7075,3,8,4,0.053
EID_7107,1,1,0,4,3,3,4,65,0,3,2,3,7107,0.7075,2,8,5,0.1648
EID_3438,1,3,0,3,7,1,2,73,0,4,2,5,3438,0.7075,3,8,4,0.1386
EID_4066,0,3,1,4,2,3,1,49,0,3,3,4,4066,0.7075,4,8,4,0.2567
EID_4208,0,5,0,4,9,1,2,50,0,3,2,2,4208,0.7075,4,8,3,0.0026
EID_2617,0,4,0,1,0,3,2,73,1,2,2,5,2617,-0.4537,2,9,2,0.2792
EID_13783,0,3,1,2,2,2,2,53,1,2,2,4,13783,1.8688,2,5,1,0.1133
EID_20810,0,4,0,4,2,2,2,39,0,5,3,3,20810,0.7075,4,8,3,0.1367
EID_6570,1,3,1,1,11,3,2,46,2,2,2,3,6570,0.7075,3,6,3,0.004
EID_23147,1,5,1,0,3,0,3,30,1,5,2,4,23147,-0.4537,4,8,5,0.6843
EID_14393,0,3,0,3,3,0,3,57,0,3,2,4,14393,-0.4537,3,7,3,0.1404
EID_25422,0,3,0,2,1,1,4,39,0,3,2,3,25422,-0.4537,2,6,4,0.1812
EID_5406,1,3,0,4,4,1,4,58,0,3,2,3,5406,0.7075,2,8,3,0.2403
EID_12366,1,4,0,2,9,3,1,33,1,2,2,3,12366,-1.615,3,8,4,0.2546
EID_22308,0,2,0,0,0,1,3,44,0,4,2,3,22308,-1.615,3,7,5,0.1283
EID_10160,0,4,0,2,10,3,1,68,0,2,3,3,10160,-0.4537,3,6,1,0.091
EID_14999,1,4,0,1,3,2,1,52,1,2,2,3,14999,1.8688,3,7,3,0.1168
EID_24307,1,3,0,3,8,1,2,57,1,3,2,3,24307,-0.4537,2,7,3,0.0156
EID_3746,1,3,1,3,2,0,4,43,1,4,3,3,3746,0.7075,2,7,4,0.0486
EID_11223,0,4,0,0,10,1,3,50,1,4,3,2,11223,-0.4537,3,7,3,0.2213
EID_22240,1,5,0,2,9,1,1,39,0,1,2,4,22240,-0.4537,3,8,3,0.0126
EID_7271,1,4,1,4,10,3,2,58,1,5,3,3,7271,0.7075,1,6,3,0.0312
EID_2016,0,3,1,1,3,2,1,21,1,2,3,3,2016,0.7075,2,8,1,0.2451
EID_7518,0,4,0,3,1,0,3,22,0,2,2,3,7518,-0.4537,2,8,2,0.2795
EID_7833,1,5,1,3,2,1,2,32,2,2,0,4,7833,0.7075,1,8,3,0.2705
EID_15839,0,4,0,3,0,2,1,68,0,5,3,3,15839,-0.4537,3,7,3,0.1715
EID_14382,1,1,0,2,0,0,4,65,0,3,4,3,14382,0.7075,3,7,3,0.8724
EID_12958,0,2,0,3,8,3,3,25,1,1,3,3,12958,-2.7762,3,7,3,0.2675
EID_3245,0,4,1,2,0,1,4,71,1,3,2,3,3245,-0.4537,3,7,3,0.1613
EID_22018,0,3,1,2,9,2,4,23,2,3,3,3,22018,0.7075,1,5,4,0.1586
EID_14394,1,5,1,1,3,1,4,64,1,4,2,3,14394,-0.4537,3,9,3,0.2186
EID_19009,0,3,1,1,5,0,1,58,0,3,3,2,19009,1.8688,4,7,4,0.038
EID_22798,0,4,0,2,7,0,1,71,1,4,3,5,22798,0.7075,4,8,5,0.152
EID_13430,1,3,1,4,0,0,1,74,1,3,2,2,13430,-0.4537,3,8,3,0.2146
EID_2089,1,3,1,1,5,3,4,41,0,4,4,5,2089,1.8688,4,8,3,0.0657
EID_21385,1,4,0,0,9,1,4,40,1,2,1,3,21385,1.8688,4,6,3,0.0329
EID_4211,0,3,0,3,0,1,4,68,1,4,3,3,4211,-0.4537,3,8,3,0.0204
